signature,frequency
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 BInspection Stopper Up UP position not reached",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - FAIL: Shuttle Stopper DOWN",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - FAIL: L1 Dispensing CLAMP <NUM>",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 Buffer B stopper Up UP position not reached",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'Controls'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - System user System not found, creating it.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'DashboardViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'SettingViewModel' to 'VisionControlViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'SettingViewModel' to 'UserViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'SettingViewModel' to 'HardwareIntegrationViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  HardwareLog - Air supply not available.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\FIFO\Settings.json",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Dashboard",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Configuration",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - SetCommandPosition(<NUM>, <NUM>) failed. Error=<HEX>",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - SetActualPosition(<NUM>, <NUM>) failed. Error=<HEX>",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'HW Integration' to 'Dashboard'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Data' to 'Settings'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Dashboard' to 'Alarm'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.IOCardWatcherService - Emergency Stop pressed",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.IOCardWatcherService - Air supply not available.",2
"System.Net.Sockets.SocketException (<NUM>): A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.",2
System.InvalidOperationException: User 'System' not found.,2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Configuration",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.IOServices.IOController - Failed to open main device, subordinate devices are not ready. Please wait a moment and retry agaiÿ",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.IOServices.IOController - Failed to open main device, subordinate devices are not ready. Please wait a moment and retry agaiç",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.IOServices.IOController - Failed to open main device, subordinate devices are not ready. Please wait a moment and retry agais",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.IOServices.IOController - Failed to open main device, subordinate devices are not ready. Please wait a moment and retry agai",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role Engineer",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role Admin",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - <NUM> alarm items inserted successfully.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  HardwareLog - Emergency Stop pressed",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Pending migrations: 20250821122308_InitialCreate, 20250909150001_AddUserActivity, 20250921165959_AddMaintanance, 20251001161955_AddMaintenanceHistory, 20251027161921_AddedAlarms, 20251111075836_AddedAlarmSeverity, 20251112154413_RemoveAlarmHistorySeverity, 20260105150050_AddFtpDetails",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Creating database directory at: D:\ASM\DB",2
System.AggregateException: One or more errors occurred. (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.) (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.),2
System.AggregateException: One or more errors occurred. (The given key 'L1DispensingCylinderclamp1DI' was not present in the dictionary.),2
Exported <NUM> records with current filters.,2
DO - Channel <NUM> (ShuttleBrake),2
DO - Channel <NUM> (Shuttle Cylinder UP),2
DO - Channel <NUM> (Shuttle Cylinder DOWN),2
DO - Channel <NUM> (L2ZBrake)' for culture 'en-US',2
DO - Channel <NUM> (L2 Inspection Lifter Up),2
DO - Channel <NUM> (L2 Inspection Lifter Down),2
DO - Channel <NUM> (L2 Inspection Cylinder Up),2
DO - Channel <NUM> (L2 Inspection Cylinder Down),2
DO - Channel <NUM> (L2 Dispensing Cylinder unClamp),2
DO - Channel <NUM> (L2 Dispensing Cylinder Up),2
DO - Channel <NUM> (L2 Dispensing Cylinder OUT),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MachineControlViewModel' to 'AlarmViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'HardwareIntegrationViewModel' to 'DashboardViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DataIntegrationViewModel' to 'SettingViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DataIntegrationViewModel' to 'DataIntegrationViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.Models.Hardware - [Hardware] Connection type changed to , state reset.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.UserRepository - Error in GetUserByUsernameAsync for username 'System'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.TcpIpService - Connection failed to <NUM>.<NUM>.<NUM>.<NUM>:<NUM>: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission DeletePoints for feature Motion",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission AddPoints for feature Motion",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a user System",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role System",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role Operator",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role FullAccess",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Data Collect' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'DO Write Error' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Clear Axis Error' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Barcode Station' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'AccessDenied' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Alarms",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission MovePositions for feature Motion",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Jog for feature Motion",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Export for feature Logs",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Export for feature Data",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Execute for feature Machine",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Vision",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Users",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Settings",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Motion",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Maintenance",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature MachineControl",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Logs",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Laser",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature IO",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature HardwareIntegration",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Data",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'IO Connection Warning' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Gantry <NUM>' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Failed to write DO channel <NUM>.' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Process Test' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Process Edit' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Pick Locate' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'NA' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Locate' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Left Dial Test' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Alarms",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission UpdatePoints for feature Motion",2
DO - Channel <NUM> (L2 Dispensing Cylinder IN),2
DO - Channel <NUM> (L2 Dispensing Cylinder Down),2
DO - Channel <NUM> (L2 Dispensing Cylinder Clamp),2
DO - Channel <NUM> (L2 Buffer B Cylinder Up),2
DO - Channel <NUM> (L2 Buffer B Cylinder Down),2
DO - Channel <NUM> (L2 Buffer A Cylinder Up),2
DO - Channel <NUM> (L2 Buffer A Cylinder Down),2
DO - Channel <NUM> (L1ZBrake),2
DO - Channel <NUM> (L1 Inspection Lifter Up),2
DO - Channel <NUM> (L1 Inspection Lifter Down),2
DO - Channel <NUM> (L1 Inspection Cylinder Up),2
DO - Channel <NUM> (L1 Inspection Cylinder Down),2
DO - Channel <NUM> (L1 Dispensing Cylinder unClamp),2
DO - Channel <NUM> (L1 Dispensing Cylinder UP),2
DO - Channel <NUM> (L1 Dispensing Cylinder OUT),2
DO - Channel <NUM> (L1 Dispensing Cylinder IN),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user ASMRoot",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Vision",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Users",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Settings",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Maintenance",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Laser",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature IO",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature HardwareIntegration",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Dashboard",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'The following IO channels are not connected or not responding:",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'SystemParaSet' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'System Config' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Right Test On' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L2 Inspection Lifter: DOWN command issued",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - OpenAllDevices IO Not Successful",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DashboardViewModel' to 'AlarmViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'MachineControlViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'DataIntegrationViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Machine settings updated: Operation=Production, RunSetting=Auto, RunMode=Auto",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Executing ShowHardwareViewCommand.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Inspection Lifter: UP timeout",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Inspection Lifter UP position not reached",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user Operator",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user Engineer",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user Admin",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Motion Points from D:\DRYRUN\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\FIFO\MotionPoints.csv",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm with code AL0152 is already active.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Services.Services.Pipelines.XHDP - Trigger detected but pallet not at Barcode presence sensor. Skipping pallet enqueue.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - XHDP initialization failed due to invalid operation: Alarm with code AL00155 not found.",2
DO - Channel <NUM> (L1 Dispensing Cylinder DOWN),2
DO - Channel <NUM> (L1 Dispensing Cylinder Clamp),2
DO - Channel <NUM> (L1 Buffer B Cylinder Up),2
DO - Channel <NUM> (L1 Buffer B Cylinder Down),2
DO - Channel <NUM> (L1 Buffer A Cylinder Up),2
DO - Channel <NUM> (L1 Buffer A Cylinder Down ),2
DO - Channel <NUM> (IonizeAir),2
DO - Channel <NUM> (Entry Output),2
DI - Channel <NUM> (Shuttle PalletPresence Sensor),2
DI - Channel <NUM> (Manual Position Switch),2
DI - Channel <NUM> (L2 Inspection Station pallet Presence Sensor),2
DI - Channel <NUM> (L2 Inspection Lifter Up),2
DI - Channel <NUM> (L2 Inspection Lifter Down),2
DI - Channel <NUM> (L2 Inspection Cylinder Up),2
DI - Channel <NUM> (L2 Inspection Cylinder Down),2
DI - Channel <NUM> (L2 Dispensing Station Pallet Presence Sensor),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Dashboard'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Settings' to 'Vision Control'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Settings' to 'User'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Settings' to 'HW Integration'",2
DI - Channel <NUM> (Bypass Conveyar ON),2
DI - Channel <NUM> (Bypass Conveyar OFF),2
DI - Channel <NUM> (Auto Position Switch),2
DI - Channel <NUM> (L2 Dispensing Cylinder UP),2
DI - Channel <NUM> (L2 Dispensing Cylinder OUT ),2
DI - Channel <NUM> (L2 Dispensing Cylinder IN ),2
DI - Channel <NUM> (L2 Dispensing Cylinder DOWN),2
DI - Channel <NUM> (L2 Dispensing Cylinder Clamp Out),2
DI - Channel <NUM> (L2 Dispensing Cylinder Clamp In),2
DI - Channel <NUM> (L2 Buffer B pallet Presence Sensor),2
DI - Channel <NUM> (L2 Buffer B Cylinder Up),2
DI - Channel <NUM> (L2 Buffer B Cylinder Down),2
DI - Channel <NUM> (L2 Buffer A pallet Presence Sensor),2
DI - Channel <NUM> (L2 Buffer A Cylinder Up ),2
DI - Channel <NUM> (L2 Buffer A Cylinder Down ),2
DI - Channel <NUM> (L1 Inspection Station pallet Presence Sensor),2
DI - Channel <NUM> (L1 Inspection Lifter Up),2
DI - Channel <NUM> (L1 Inspection Lifter Down),2
DI - Channel <NUM> (L1 Inspection Cylinder Up),2
DI - Channel <NUM> (L1 Inspection Cylinder Down ),2
DI - Channel <NUM> (L1 Dispensing Station Pallet Presence Sensor),2
DI - Channel <NUM> (L1 Dispensing Cylinder Up),2
DI - Channel <NUM> (L1 Dispensing Cylinder OUT ),2
DI - Channel <NUM> (L1 Dispensing Cylinder IN),2
DI - Channel <NUM> (L1 Dispensing Cylinder Down),2
DI - Channel <NUM> (L1 Dispensing Clamp Cylinder Out),2
DI - Channel <NUM> (L1 Dispensing Clamp Cylinder  In ),2
DI - Channel <NUM> (L1 Buffer B pallet Presence Sensor),2
DI - Channel <NUM> (L1 Buffer B Buffer Cylinder Up ),2
DI - Channel <NUM> (L1 Buffer B Buffer Cylinder Down ),2
DI - Channel <NUM> (L1 Buffer A pallet Presence Sensor),2
DI - Channel <NUM> (L1 Buffer A Cylinder Up ),2
DI - Channel <NUM> (L1 Buffer A Cylinder Down ),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm with code AL0154 is already active.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MotionServices.Advantech.MotionController - Configuration loaded successfully for device index <NUM> from D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\MotionDeviceFiles\MotionDevice0.cfg",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved LaserScanner at D:\ASM\Config\LaserScanner1.json",2
at System.Net.Sockets.TcpClient.CompleteConnectAsync(Task task),2
"at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken)",2
at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token),2
"at System.IO.Strategies.FileStreamHelpers.ChooseStrategyCore(String path, FileMode mode, FileAccess access, FileShare share, FileOptions options, Int64 preallocationSize, Nullable`<NUM> unixCreateMode)",2
at System.Threading.Tasks.ValueTask.ValueTaskSourceAsTask.<>c.<.cctor>b__4_0(Object state),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Alarms - Alarm AL0153 acknowledged",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder OUT to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder OUT to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.BarcodeScanner.BarcodeScanner - Scanner type not provided. Loading from configuration file.",1
"at System.IO.FileSystem.CreateDirectory(String fullPath, Byte[] securityDescriptor)",1
"at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.SendAsyncForNetworkStream(Socket socket, CancellationToken cancellationToken)",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder IN to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder IN to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Pending migrations: 20260118082948_AddRackSlots",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - LMM initialization failed due to IO error: DI[<NUM>] read failed: <HEX>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - LMM initialization failed due to invalid operation: Alarm with code AL00155 not found.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved LaserScanner at D:\ASM\Config\LaserScanner2.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved LaserScanner at D:\ASM\Config\LaserScanner3.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved LoadCell at D:\ASM\Config\LoadCell.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved Vision at D:\ASM\Config\Vision1.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved Vision at D:\ASM\Config\Vision2.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved Vision at D:\ASM\Config\Vision3.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saved WeighingModule at D:\ASM\Config\WeighingModule.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saving Hardware: LoadCell, Model: Sartorius (WZB-<NUM>-N), Connection: SerialCommunication",1
at Services.Services.UserRepository.GetUserByUsernameAsync(String username) in D:\DRYRUN\Services\Services\UserRepository.cs:line <NUM>,1
at System.IO.Directory.CreateDirectory(String path),1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MachineBackgroundService - Resuming the machine",1
