signature,frequency
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - Axis <NUM>: MoveRelative timeout after <NUM> s",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - Axis <NUM> final IO state=<HEX>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of Vision...",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of TemperatureController...",1
DO - Channel <NUM> (IonizeAir),1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Inspection3DLaser'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of CCTV...",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of Acturator...",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MovePathWaitAsync('l2Gantry') timeout after <NUM>.0s. state=<HEX>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MovePathWaitAsync('l1Gantry') timeout after <NUM>.0s. state=<HEX>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.UserRepository - Error in GetUserByUsernameAsync for username 'System'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.TcpIpService - Connection failed to <NUM>.<NUM>.<NUM>.<NUM>:<NUM>: The I/O operation has been aborted because of either a thread exit or an application request.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - LMM initialization failed: The given key 'GreenLightDO' was not present in the dictionary.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - LMM initialization failed: The given key 'BarcodeStopperUpDO' was not present in the dictionary.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - <NUM> pallets got tossed in a row from Barcode. Hence Pausing.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.LMM - LMM initialization failed: The given key 'BarcodeStopperUpDO' was not present in the dictionary.",1
DO - Channel <NUM> (L1ZBrake),1
DO - Channel <NUM> (L1 Dispensing Cylinder unClamp),1
DO - Channel <NUM> (L1 Dispensing Cylinder Clamp),1
DO - Channel <NUM> (L1 Dispensing Cylinder Clamp Out),1
DO - Channel <NUM> (L1 Dispensing Cylinder Clamp In),1
DO - Channel <NUM> (Shuttle Cylinder DOWN)' for culture 'en-US',1
DO - Channel <NUM> (Shuttle Cylinder DOWN),1
DO - Channel <NUM> (L2ZBrake)' for culture 'en-US',1
DO - Channel <NUM> (L2 Dispensing Cylinder unClamp),1
DO - Channel <NUM> (L2 Dispensing Cylinder Clamp),1
DO - Channel <NUM> (L2 Dispensing Cylinder Clamp Out),1
DO - Channel <NUM> (L2 Dispensing Cylinder Clamp In),1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'MainLogsViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'StationBVision'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'StationB3DLaser'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'StationAVision'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'StationA3DLaser'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'InspectionVision'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.GlobalErrorHandler - PointSave",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for Vision not found or invalid.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for TemperatureController not found or invalid.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for Light not found or invalid.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for CCTV not found or invalid.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for Acturator not found or invalid.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder IN to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Logs - Viewed Logs page",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of ShuttleBrake to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of Shuttle UP Cylinder to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of Shuttle DOWN Cylinder to ON",1
System.Collections.Generic.KeyNotFoundException: The given key 'GreenLightDO' was not present in the dictionary.,1
System.AggregateException: One or more errors occurred. (The given key 'L1DispensingCylinderClampIn' was not present in the dictionary.) (The given key 'ExitDI' was not present in the dictionary.),1
System.AggregateException: One or more errors occurred. (The given key 'L1DispensingCylinderClampIn' was not present in the dictionary.),1
System.AggregateException: One or more errors occurred. (The given key 'ExitDI' was not present in the dictionary.),1
DO - Channel <NUM> (ShuttleBrake),1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'BarcodeScanner'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MotionViewModel - Points saved successfully.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - <NUM> alarm items inserted successfully.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'UserViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'SettingViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Up to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Motion Points from D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\TOPGRT\MotionPoints.csv",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Pending migrations: 20260105150050_AddFtpDetails",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Pending migrations: 20250821122308_InitialCreate, 20250909150001_AddUserActivity, 20250921165959_AddMaintanance, 20251001161955_AddMaintenanceHistory, 20251027161921_AddedAlarms, 20251111075836_AddedAlarmSeverity, 20251112154413_RemoveAlarmHistorySeverity",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Creating database directory at: D:\ASM\DB",1
---> System.Collections.Generic.KeyNotFoundException: The given key 'ExitDI' was not present in the dictionary.,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'SettingViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'DashboardViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'AlarmViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'User'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Settings'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Logs'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Controls'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'User' to 'Vision Control'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Alarms",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'MachineControlViewModel'",1
"at Services.Services.Pipelines.XHDP.ControlTowerLamp(Boolean green, Boolean yellow, Boolean red, Boolean buzzer) in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>",1
at Services.Services.Pipelines.XHDP.CancelPipeline() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Down to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp Out to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp Out to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp In to ON",1
System.Net.Sockets.SocketException (<NUM>): The I/O operation has been aborted because of either a thread exit or an application request.,1
System.InvalidOperationException: User 'System' not found.,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder unClamp to ON",1
"at Services.Services.Pipelines.XHDP.DeviceUnclamp(String device, String upKey, String downKey)",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'VisionControlViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'MachineControlViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'AlarmViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'SettingViewModel' to 'UserViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'SettingViewModel' to 'SettingViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DashboardViewModel' to 'UserViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Buffer A Cylinder Down  to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder unClamp to OFF",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Buffer A Cylinder Down  to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Alarms - Alarm AL0153 acknowledged",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Data - Viewed Data page",1
--- End of stack trace from previous location ---,1
---> (Inner Exception #<NUM>) System.Collections.Generic.KeyNotFoundException: The given key 'ExitDI' was not present in the dictionary.,1
"at Services.Services.TcpIpService.ConnectTcpAsync(String ip, Int32 port) in D:\Apex XHDP\Services\Services\TcpIpService.cs:line <NUM>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Dispensing Cylinder OUT to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Dispensing Cylinder Clamp Out to ON",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Dispensing Cylinder Clamp In to OFF",1
"at Services.Services.Pipelines.XHDP.WriteDO(String ioKey, Boolean state)",1
at Services.Services.Pipelines.XHDP.L2InspectionWorker() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM><---,1
at System.Threading.Tasks.ValueTask.ValueTaskSourceAsTask.<>c.<.cctor>b__4_0(Object state),1
